Img_Name,Tx,Ty,Tz,Rx,Ry,Rz
img__682.png,0.026764,-0.003635,0.220557,2.855238321,0.217966239,-0.972617051
img__683.png,-0.012631,-0.030496,0.21974,3.028651345,0.273902662,-0.721101195
img__684.png,0.020398,-0.026299,0.219698,2.959554188,0.274093194,-0.94589765
img__685.png,-0.011555,-0.007799,0.221767,2.930751399,0.228628134,-0.719350424
img__686.png,0.009612,0.028122,0.3283,1.676092681,1.110910068,-0.531811459
img__687.png,0.005279,0.000136,0.329601,1.758887203,1.12666188,-0.486881198
img__688.png,-0.015901,0.031042,0.327793,0.085599085,2.09589423,0.571058205
img__689.png,-0.003307,-0.006086,0.32957,1.786435499,1.103655256,-0.462842482
img__690.png,-0.010879,-0.02623,0.327587,-1.079779736,2.197830478,1.453782883
img__691.png,0.006311,0.004701,0.328721,-1.033555102,2.331885083,1.391559765
img__692.png,0.034031,0.003066,0.327035,1.889460859,1.00781604,-0.37290859
img__693.png,-0.00344,0.009633,0.328656,2.099651252,-1.323218936,-1.299540985
img__694.png,-0.0125,0.012797,0.337301,1.597064589,1.973551108,0.645105739
img__695.png,0.014551,-0.029116,0.336203,1.722613588,2.024338568,0.72617172
img__696.png,0.019826,0.023869,0.336347,1.644832519,2.031925596,0.538741976
img__697.png,0.005987,-0.015081,0.337385,1.682103005,2.008020844,0.697330565
img__698.png,0.027505,-0.0045,0.298883,2.88862088,0.259020841,-1.071863062
img__699.png,-0.008856,-0.031647,0.298375,-2.970470103,-0.295264944,0.888778261
img__700.png,0.019752,-0.025833,0.298413,-2.934741599,-0.296765554,1.035664198
img__701.png,-0.010432,-0.008413,0.29988,2.952980728,0.259479853,-0.885971894
img__702.png,0.01527,-0.016436,0.224019,2.043122989,-1.513922366,-0.965479144
img__703.png,0.012209,-0.025421,0.223367,1.610883754,1.978991633,0.653377776
img__704.png,0.01892,0.026611,0.22276,1.499008662,1.9816103,0.378748515
img__705.png,0.005477,-0.014174,0.224626,1.560485657,1.960339267,0.62053831
img__706.png,-0.012106,0.012531,0.304004,1.614548072,1.983318249,0.646532896
img__707.png,0.015369,-0.02992,0.30264,1.754488696,2.04168312,0.738526357
img__708.png,0.020299,0.023699,0.3029,1.666956493,2.048501226,0.527284054
img__709.png,0.006114,-0.015202,0.304062,1.707270521,2.021657707,0.705105773
img__710.png,0.019163,-0.015482,0.297598,1.936880696,-1.372369173,-1.080344084
img__711.png,-0.005041,0.023372,0.297657,1.897103741,-1.464374721,-0.903459032
img__712.png,-0.014293,-0.027563,0.296998,2.033282068,-1.461838672,-1.040339862
img__713.png,-0.00421,0.013733,0.29827,1.918081522,-1.456994266,-0.934962848
img__714.png,-0.005458,0.013619,0.212612,1.762719539,2.136628495,0.415822296
img__715.png,0.024325,-0.030083,0.209577,1.951798063,2.263714204,0.545954427
img__716.png,0.024346,0.023623,0.210401,1.826134392,2.208741816,0.242815225
img__717.png,0.007532,-0.015167,0.212444,1.870858251,2.196815568,0.524218743
img__718.png,0.022866,-0.001632,0.262206,2.853439011,0.190545294,-0.611758901
img__719.png,-0.01926,-0.027563,0.261049,2.972925309,0.237633723,-0.37328712
img__720.png,0.022071,-0.026779,0.260908,2.945762554,0.229366784,-0.613467574
img__721.png,-0.013318,-0.007397,0.262765,2.89608788,0.212767811,-0.408012738
img__722.png,-0.01021,0.018213,0.263799,1.530080743,2.003581016,0.340935869
img__723.png,0.018126,-0.022924,0.263005,1.692303385,2.086838175,0.4244016
img__724.png,0.021952,0.02587,0.26244,1.601505181,2.057057426,0.20794262
img__725.png,0.006522,-0.01379,0.264184,1.643055696,2.056130396,0.421630485
img__726.png,0.003271,0.015011,0.298261,1.929207474,2.309083493,0.074738723
img__727.png,-0.026495,-0.031147,0.295844,3.078975163,0.273014102,0.138428583
img__728.png,0.023091,-0.026135,0.296613,3.078061286,0.266546517,-0.12257767
img__729.png,0.008744,-0.014734,0.298164,1.983932953,2.359643047,0.176109004
img__730.png,0.025998,-0.003532,0.280669,2.875881801,0.217892743,-0.891773403
img__731.png,-0.013147,-0.029592,0.280027,3.005733316,0.260562019,-0.693462406
img__732.png,0.020815,-0.026519,0.27987,2.957526078,0.260240084,-0.875545094
img__733.png,-0.011714,-0.007771,0.281542,2.931158283,0.227129975,-0.694742029
img__734.png,0.019638,-0.002386,0.210974,2.937245347,0.226678216,-0.38387079
img__735.png,0.030598,-0.02402,0.208298,1.974944472,2.356369619,0.021098926
img__736.png,0.022751,-0.026317,0.209024,3.04672751,0.259482729,-0.405641645
img__737.png,0.008539,-0.014163,0.211253,1.895594581,2.277519642,0.068931474
img__738.png,0.027165,0.000219,0.282549,2.547780922,0.026837708,-0.958430936
img__739.png,-0.010733,-0.016127,0.283191,2.645968188,0.086861028,-0.773913845
img__740.png,0.019863,-0.028609,0.281708,2.650272749,0.090366067,-0.939880858
img__741.png,-0.011008,-0.003554,0.283616,2.605199326,0.065256018,-0.766738403
img__742.png,0.023491,-0.011017,0.306151,1.659236559,-1.246283849,-1.051981665
img__743.png,0.002791,0.030563,0.305712,1.600393352,-1.334826015,-0.899269859
img__744.png,-0.008057,-0.024499,0.306164,1.756631013,-1.31453713,-1.02300993
img__745.png,-0.002749,0.015265,0.306857,1.649796202,-1.335104573,-0.927187288
img__746.png,0.018079,-0.015755,0.325036,1.967061122,-1.414377556,-1.046999169
img__747.png,-0.00653,0.022978,0.325043,1.932063588,-1.495892398,-0.880912297
img__748.png,-0.015221,-0.027301,0.324417,2.053371252,-1.496087818,-1.007116129
img__749.png,-0.004488,0.013694,0.325601,1.948015199,-1.487088122,-0.912087858
img__750.png,0.008741,0.028804,0.322997,1.563310188,1.173852675,-0.630085977
img__751.png,0.010022,0.00485,0.324205,1.627138654,1.209392178,-0.598109597
img__752.png,-0.01444,0.031415,0.322549,0.052417723,2.007909525,0.466114975
img__753.png,-0.001336,-0.004823,0.324358,1.667972778,1.184495833,-0.562914957
img__754.png,-0.010878,-0.026709,0.30137,-0.903759015,2.193415574,1.653359104
img__755.png,0.013516,-0.001269,0.302443,-0.825102294,2.335782608,1.619808217
img__756.png,-0.032898,-0.001845,0.300949,-0.999737228,2.225190521,1.522160408
img__757.png,0.010038,0.004723,0.302544,-0.840596432,2.347442245,1.59166974
img__758.png,0.027473,-0.003639,0.317968,2.824552203,0.214016326,-1.054333521
img__759.png,-0.008678,-0.028913,0.317742,2.942274504,0.255953661,-0.900097386
img__760.png,0.019776,-0.026674,0.317441,2.899388787,0.256467826,-1.03198372
img__761.png,-0.010382,-0.007552,0.318915,2.883015644,0.22068093,-0.882808015
img__762.png,-0.02979,0.003776,0.333564,-0.136459052,2.086781594,0.18467383
img__763.png,-0.004053,0.025916,0.333884,-0.17650681,2.170636732,0.124922688
img__764.png,-0.015855,0.027604,0.333397,-0.179663836,2.13588335,0.115171368
img__765.png,0.005999,0.006302,0.3348,-0.143120141,2.194035676,0.192744566
img__766.png,0.015191,-0.015189,0.316595,2.006427078,-1.525123832,-0.904833804
img__767.png,0.011026,-0.025425,0.31611,1.5864151,1.95617709,0.679765074
img__768.png,0.017945,0.025917,0.315753,1.508109887,1.966058257,0.488528385
img__769.png,0.005328,-0.014291,0.316956,1.5530505,1.945743423,0.654479072
img__770.png,-0.029036,0.003044,0.247995,-0.113851465,2.236827175,0.261821929
img__771.png,-0.003604,-0.025025,0.248425,2.783443195,0.196360663,-1.098784273
img__772.png,-0.018056,0.027742,0.247504,-0.17042139,2.29451515,0.157058958
img__773.png,-0.008806,-0.005867,0.249484,2.725477063,0.14972766,-1.053452821
img__774.png,0.000494,0.016025,0.307961,1.8515392,2.237403593,0.125606256
img__775.png,0.0287,-0.025904,0.305945,1.96753223,2.340331931,0.201040979
img__776.png,0.023036,-0.026069,0.306409,2.983451179,0.247542536,-0.186809806
img__777.png,0.008377,-0.01459,0.307919,1.914025396,2.286592635,0.217937847
img__778.png,0.025254,0.000774,0.322999,2.639678765,0.083082405,-0.784577559
img__779.png,-0.014585,-0.01893,0.323103,2.727414627,0.135688159,-0.610522764
img__780.png,0.021017,-0.027835,0.322103,2.726160249,0.129368029,-0.776915461
img__781.png,-0.012126,-0.004783,0.323723,2.684591189,0.115792567,-0.618423171
img__782.png,0.025417,-0.002051,0.206467,2.80500145,0.172636379,-0.82355956
img__783.png,-0.01628,-0.027818,0.205524,2.972668413,0.237480743,-0.533369566
img__784.png,0.021158,-0.026911,0.2052,2.923449353,0.233205156,-0.808067155
img__785.png,-0.012539,-0.007076,0.207537,2.873437683,0.199444166,-0.55644258
img__786.png,-0.010899,-0.026585,0.227156,-0.970408838,2.19036766,1.581573171
img__787.png,0.001003,0.012357,0.22863,1.975458716,-1.259131279,-1.256492539
img__788.png,-0.033671,-0.002412,0.226464,-1.106392825,2.22021255,1.406569242
img__789.png,-0.002978,0.010801,0.228691,1.992034176,-1.27562184,-1.251819712
img__790.png,-0.029335,0.00265,0.344006,-0.043342627,2.168723258,0.374093297
img__791.png,0.000399,0.018942,0.344745,-0.080049308,2.264837976,0.342221217
img__792.png,-0.017229,0.029218,0.343595,-0.092625605,2.218557519,0.298389425
img__793.png,0.007613,0.003916,0.345159,-0.057776628,2.277057029,0.395675611
img__794.png,-0.010703,-0.025493,0.345783,-0.707044176,2.36372737,1.721280511
img__795.png,0.003827,0.021024,0.346228,1.776392217,-1.240566376,-1.129616239
img__796.png,-0.007623,-0.029146,0.345576,1.899646717,-1.225244336,-1.233742708
img__797.png,-0.002466,0.013012,0.346634,1.804939271,-1.249576533,-1.137820583
img__798.png,0.009925,0.027581,0.281228,1.742324392,1.103571254,-0.488631434
img__799.png,0.002215,0.004827,0.282701,0.105141241,2.217941474,0.709663845
img__800.png,-0.016993,0.030468,0.280591,0.066111872,2.17342058,0.587896248
img__801.png,-0.004106,-0.007232,0.282629,1.87692252,1.083381453,-0.405873928
img__802.png,-0.029,0.003806,0.333608,-0.175827324,2.257097146,0.138554546
img__803.png,-0.002427,-0.028493,0.333664,2.850462556,0.258838113,-1.165990393
img__804.png,-0.017987,0.026762,0.333332,-0.212027973,2.296230415,0.064430853
img__805.png,-0.008324,-0.00735,0.334703,2.804782382,0.217265189,-1.127529717
img__806.png,0.01887,-0.005473,0.293522,3.076311746,0.266170092,-0.329057874
img__807.png,-0.023407,-0.032659,0.291422,-3.084680012,-0.272021257,0.09410094
img__808.png,0.022862,-0.025997,0.292134,-3.076040975,-0.278121239,0.340699901
img__809.png,-0.014216,-0.008933,0.293699,3.091669285,0.268445148,-0.153838577
img__810.png,-0.011412,0.020299,0.33576,1.431962968,1.960935008,0.267530827
img__811.png,0.015607,-0.017207,0.335764,1.556188382,2.020854991,0.318212019
img__812.png,0.020911,0.027038,0.334827,1.494879939,1.999204062,0.163500165
img__813.png,0.006075,-0.012495,0.33628,1.527089698,2.003715653,0.32727416
img__814.png,0.023545,0.000507,0.282145,2.724145947,0.131589507,-0.65348635
img__815.png,-0.018139,-0.022662,0.281635,2.827903046,0.18805374,-0.439129526
img__816.png,0.021777,-0.027241,0.28097,2.819080373,0.175165493,-0.65263928
img__817.png,-0.013056,-0.006042,0.282761,2.769225606,0.164894594,-0.464892808
img__818.png,0.022631,-0.013976,0.327556,1.812470691,-1.228494418,-1.167617394
img__819.png,0.001451,0.023614,0.327782,1.771975018,-1.316965227,-1.030001677
img__820.png,-0.009407,-0.027959,0.327308,1.90426246,-1.303000275,-1.145192299
img__821.png,-0.002967,0.013701,0.328336,1.802477439,-1.320145483,-1.046777817
img__822.png,0.026477,-0.004181,0.247839,2.90214774,0.241387329,-0.94786784
img__823.png,-0.012653,-0.031417,0.246973,-3.031605683,-0.284806257,0.716762024
img__824.png,0.020549,-0.026021,0.247069,-2.986128825,-0.287353483,0.923340121
img__825.png,-0.011562,-0.008212,0.248881,2.968373929,0.246302745,-0.721518303
img__826.png,-0.012632,0.0158,0.283338,1.518427443,1.966094458,0.512634983
img__827.png,0.014891,-0.025689,0.282503,1.670561671,2.031475455,0.600056124
img__828.png,0.020177,0.025588,0.282184,1.58184781,2.025906715,0.38582907
img__829.png,0.006,-0.014356,0.283633,1.626309974,2.010134902,0.579112227
img__830.png,-0.007156,0.01894,0.329673,1.600180228,2.054938068,0.227763192
img__831.png,0.020897,-0.021386,0.328938,1.724556019,2.128644452,0.289246496
img__832.png,0.023179,0.025359,0.328502,1.654310217,2.093002682,0.126252932
img__833.png,0.007046,-0.013557,0.32994,1.683500033,2.10002927,0.298918497
img__834.png,0.02696,-0.00063,0.247707,2.630517913,0.078814328,-0.95254466
img__835.png,-0.011789,-0.020564,0.24804,2.755308222,0.144331426,-0.737766174
img__836.png,0.020149,-0.028141,0.246755,2.741799768,0.145112688,-0.932203899
img__837.png,-0.011326,-0.004866,0.248865,2.696011575,0.11443485,-0.733429362
img__838.png,-0.004212,0.017841,0.269843,1.703827135,2.12280882,0.193819605
img__839.png,0.024684,-0.024416,0.268228,1.852113713,2.226208363,0.277377382
img__840.png,0.024556,0.024381,0.268242,1.761058793,2.167012455,0.071433988
img__841.png,0.007659,-0.01421,0.269983,1.793922458,2.178749774,0.28901185
img__842.png,-0.029751,0.004734,0.324518,0.0325334,1.881993222,0.386619769
img__843.png,-0.010609,0.015472,0.325373,0.004147111,1.948353847,0.369325324
img__844.png,-0.013279,0.030737,0.324189,-0.027825203,1.948455743,0.323026583
img__845.png,0.003459,0.00198,0.325889,0.029008463,1.984006264,0.41944935
img__846.png,0.024838,-0.010185,0.31748,1.57841225,-1.192392499,-1.073934847
img__847.png,0.00575,0.031593,0.316991,1.516896134,-1.279081369,-0.93567455
img__848.png,-0.005466,-0.023703,0.317683,1.671114767,-1.253337347,-1.049938236
img__849.png,-0.002154,0.015496,0.318229,1.57186451,-1.282159627,-0.95872205
img__850.png,-0.01104,-0.025032,0.330679,-1.154961279,2.273730766,1.307080928
img__851.png,0.007449,-0.008653,0.331613,1.27272502,1.884445207,0.310962883
img__852.png,0.019288,-0.028492,0.330021,2.407790176,-0.059659457,-0.886835334
img__853.png,0.004471,-0.010097,0.331625,1.267288548,1.880790507,0.323506342
img__854.png,0.02469,-0.00447,0.284338,2.965174215,0.250369117,-0.775353123
img__855.png,-0.015765,-0.031617,0.283248,-3.063836859,-0.280965739,0.559295853
img__856.png,0.021444,-0.026025,0.283444,-3.0283416,-0.283867307,0.762751026
img__857.png,-0.012431,-0.008456,0.285047,3.011579516,0.254112719,-0.57911429
img__858.png,0.022333,-0.010658,0.32825,1.676838992,-1.306794714,-0.983348422
img__859.png,0.000666,0.031389,0.327681,1.622363013,-1.384964249,-0.833488333
img__860.png,-0.009671,-0.023529,0.328197,1.766989391,-1.370303213,-0.950636894
img__861.png,-0.003161,0.015474,0.328803,1.666533851,-1.382418545,-0.864871857
img__862.png,0.017259,-0.016357,0.262209,2.002904539,-1.440302511,-1.042481942
img__863.png,-0.008525,0.023463,0.262099,1.959918356,-1.54066989,-0.825062566
img__864.png,0.016693,0.027363,0.261327,1.412286896,1.926502634,0.447267159
img__865.png,-0.004838,0.013765,0.26288,1.976807635,-1.526201776,-0.870853097
img__866.png,0.021287,0.001136,0.238467,2.751749054,0.15570573,-0.491829917
img__867.png,0.025436,-0.021032,0.237132,1.811601627,2.205119679,0.114830527
img__868.png,0.022383,-0.026753,0.236863,2.864327756,0.19745812,-0.502676638
img__869.png,0.0077,-0.013446,0.238916,1.747482454,2.155543706,0.148494839
img__870.png,-0.008203,0.012522,0.331138,1.718198368,2.078349767,0.5412653
img__871.png,0.019831,-0.029476,0.329566,1.840435201,2.144704191,0.623099105
img__872.png,0.02248,0.023343,0.329888,1.760930021,2.132468641,0.431099768
img__873.png,0.006909,-0.015159,0.331057,1.793042782,2.114586873,0.602144802
img__874.png,-0.014301,0.016602,0.341467,1.441421608,1.926576314,0.513590481
img__875.png,0.011982,-0.022854,0.341195,1.56562824,1.974878117,0.579676304
img__876.png,0.018573,0.026507,0.340635,1.496595785,1.975447516,0.409040999
img__877.png,0.005493,-0.013763,0.341848,1.536452745,1.962750568,0.565097608
img__878.png,-0.029777,0.004335,0.305508,-0.070106255,1.906394361,0.252971288
img__879.png,-0.010632,0.022092,0.306006,-0.110804401,1.97661502,0.207218371
img__880.png,-0.01341,0.028953,0.305324,-0.125630671,1.970203829,0.184006746
img__881.png,0.003492,0.004567,0.306933,-0.074149079,2.014816819,0.271134132
img__882.png,-0.013124,0.013813,0.22476,1.553894305,1.958152142,0.61561916
img__883.png,0.015207,-0.029916,0.223056,1.751026926,2.038045546,0.741778406
img__884.png,0.020365,0.024656,0.223288,1.630656019,2.042846837,0.451618961
img__885.png,0.006019,-0.015094,0.22498,1.686731259,2.011445897,0.69601347
img__886.png,-0.029853,0.003767,0.279873,-0.095709002,2.04463916,0.24394457
img__887.png,-0.004814,0.023757,0.28044,-0.142372381,2.14306758,0.184150822
img__888.png,-0.015488,0.028271,0.279634,-0.151599206,2.106854974,0.161706694
img__889.png,0.005812,0.005288,0.281376,-0.104577714,2.171856703,0.260576464
img__890.png,-0.005257,0.01728,0.296867,1.690031485,2.109385005,0.249706778
img__891.png,0.02333,-0.024525,0.295484,1.825484611,2.198346905,0.326562633
img__892.png,0.02405,0.024538,0.295425,1.742502241,2.152415629,0.136173042
img__893.png,0.007462,-0.014239,0.296981,1.773967536,2.158279346,0.332481519
img__894.png,-0.028525,0.001732,0.324189,-0.049541697,2.275338497,0.412621165
img__895.png,-0.005044,-0.018839,0.324861,2.660389913,0.102315162,-1.013271926
img__896.png,-0.018582,0.028878,0.323629,-0.099611184,2.323530346,0.324964238
img__897.png,-0.009216,-0.0041,0.32529,2.625203837,0.07744959,-0.986114962
img__898.png,0.024718,-0.005138,0.313605,3.002175608,0.269278945,-0.78204965
img__899.png,-0.015291,-0.03251,0.312561,-3.027057126,-0.287751512,0.573980736
img__900.png,0.021416,-0.025747,0.312832,-2.999039658,-0.292317507,0.755263343
img__901.png,-0.012308,-0.008783,0.314256,3.044714565,0.268739091,-0.602731535
img__902.png,0.023413,-0.009823,0.283161,1.607207295,-1.272963502,-0.989493554
img__903.png,0.002426,0.033437,0.282313,1.537812754,-1.364767181,-0.818726342
img__904.png,-0.008406,-0.022731,0.283262,1.712327155,-1.344038629,-0.952702986
img__905.png,-0.002837,0.015839,0.283841,1.597633184,-1.3626353,-0.855056016
img__906.png,-0.028896,0.003905,0.300777,-0.184248171,2.272818286,0.12304773
img__907.png,-0.003387,-0.029388,0.300735,2.88682664,0.273628222,-1.1314505
img__908.png,-0.018196,0.026482,0.300474,-0.222710798,2.314540353,0.041180258
img__909.png,-0.008672,-0.007586,0.301967,2.832422445,0.227272852,-1.091866052
img__910.png,0.017099,-0.019937,0.2826,2.128705068,-1.396079217,-1.239649892
img__911.png,0.008038,-0.014273,0.283345,1.359992498,1.904051855,0.437438392
img__912.png,0.017005,0.029289,0.28179,1.296330425,1.899860613,0.250599052
img__913.png,0.004655,-0.011588,0.283543,1.344629351,1.89716275,0.437363196
img__914.png,-0.010793,-0.02651,0.282712,-0.793561715,2.24453516,1.73482385
img__915.png,0.005257,0.017918,0.283543,1.805920781,-1.179662399,-1.217467228
img__916.png,-0.031676,-0.000587,0.282386,-0.889103274,2.289337436,1.591616508
img__917.png,-0.002181,0.012109,0.283891,1.838181248,-1.197989178,-1.219358916
img__918.png,0.019891,-0.012542,0.321404,1.814694378,-1.380787111,-0.969576059
img__919.png,-0.003745,0.02864,0.320966,1.767300257,-1.45857726,-0.804931515
img__920.png,-0.013064,-0.025086,0.32102,1.905621892,-1.452289248,-0.931481487
img__921.png,-0.004,0.014908,0.321893,1.799192772,-1.452265489,-0.841425386
img__922.png,0.018456,-0.002988,0.246912,2.972761965,0.239625808,-0.305320116
img__923.png,0.03085,-0.024425,0.244472,1.988648733,2.371232103,0.030770697
img__924.png,0.022904,-0.026251,0.245155,3.064206974,0.263057998,-0.329929683
img__925.png,0.008647,-0.014301,0.247054,1.921587813,2.301818599,0.070468037
img__926.png,0.025542,-0.003051,0.307005,2.860970407,0.204200749,-0.84341173
img__927.png,-0.013755,-0.028397,0.306461,2.974928638,0.244309787,-0.661068536
img__928.png,0.021044,-0.026778,0.306193,2.937198695,0.243101834,-0.831529782
img__929.png,-0.011893,-0.007497,0.30776,2.909118759,0.215674293,-0.664994696
img__930.png,0.008742,0.028849,0.310756,1.489885004,1.117188442,-0.65990915
img__931.png,0.009181,0.00926,0.311942,1.544706279,1.146215036,-0.632733579
img__932.png,0.033396,0.00882,0.310298,1.517458397,1.223856018,-0.680390728
img__933.png,-0.001636,-0.003279,0.312193,1.592739874,1.129106947,-0.593003088
img__934.png,-0.029747,0.00398,0.289256,-0.164086978,1.908362073,0.121725653
img__935.png,-0.011093,0.027839,0.28926,-0.215632787,1.978792915,0.047383781
img__936.png,-0.013235,0.026787,0.28927,-0.213682055,1.971191386,0.050427482
img__937.png,0.003329,0.006909,0.290708,-0.168048661,2.022739799,0.124386841
img__938.png,-0.029684,0.003261,0.306562,-0.050138785,2.097829133,0.334728199
img__939.png,-0.002313,0.020117,0.307347,-0.090552419,2.196906555,0.2950103
img__940.png,-0.016313,0.029131,0.306198,-0.105253963,2.155653803,0.254829934
img__941.png,0.006686,0.004118,0.307913,-0.062443019,2.216841984,0.357689305
img__942.png,-0.029863,0.004152,0.267657,-0.055590095,1.951888733,0.283664689
img__943.png,-0.008169,0.021404,0.268373,-0.101366801,2.042343358,0.234319073
img__944.png,-0.014274,0.029034,0.267399,-0.119217784,2.023201295,0.202147322
img__945.png,0.004574,0.004237,0.269277,-0.062586643,2.080086242,0.307817262
img__946.png,0.02743,-0.000825,0.324354,2.607569085,0.067257803,-1.002899513
img__947.png,-0.009048,-0.01896,0.324835,2.699271413,0.115767283,-0.85120774
img__948.png,0.019686,-0.028497,0.323665,2.693661655,0.120669107,-0.985054868
img__949.png,-0.010496,-0.004389,0.325314,2.659655069,0.093231822,-0.838081274
img__950.png,0.022253,-0.00226,0.314232,2.89654295,0.208530628,-0.567619104
img__951.png,-0.019307,-0.028238,0.313164,2.994974436,0.244106741,-0.369743333
img__952.png,0.022243,-0.026649,0.313108,2.971067616,0.237992163,-0.571473447
img__953.png,-0.013353,-0.007703,0.314649,2.92958186,0.22376075,-0.399033852
img__954.png,0.028123,-0.004149,0.346457,2.832668066,0.241828082,-1.149117541
img__955.png,-0.006148,-0.030155,0.346256,2.945089266,0.281295978,-1.017806604
img__956.png,0.019131,-0.026262,0.346099,2.900819015,0.280810614,-1.123880424
img__957.png,-0.009561,-0.008007,0.347397,2.892369477,0.243913965,-0.992703427
img__958.png,0.009783,0.028473,0.313597,1.566008736,0.988382919,-0.546876341
img__959.png,0.001897,0.00735,0.314947,1.634615885,0.988337991,-0.504242835
img__960.png,0.034145,0.007141,0.313102,1.604755109,1.091204456,-0.569688659
img__961.png,-0.004527,-0.003619,0.314985,1.672703339,0.980084255,-0.477698973
img__962.png,0.01683,-0.013007,0.286591,1.902745732,-1.485488881,-0.87165709
img__963.png,-0.008997,0.02918,0.285752,1.852195379,-1.562273834,-0.666730535
img__964.png,0.01666,0.02478,0.285824,1.515921362,1.936429549,0.619731668
img__965.png,-0.004967,0.015012,0.286944,1.879508538,-1.549647989,-0.722902692
img__966.png,0.017568,-0.020472,0.254877,2.143271095,-1.360979957,-1.301613508
img__967.png,0.007574,-0.012616,0.255878,1.327771206,1.895085913,0.406477155
img__968.png,0.019728,-0.02792,0.25401,2.410859227,-0.050775845,-0.821109309
img__969.png,-0.004537,0.011144,0.256018,2.122457968,-1.477173755,-1.117228975
img__970.png,0.021313,-0.003908,0.301305,2.988424328,0.242482724,-0.501304256
img__971.png,-0.020644,-0.030885,0.299791,3.091044039,0.269041174,-0.286468026
img__972.png,0.022476,-0.026256,0.3001,3.059573318,0.267726374,-0.50907025
img__973.png,-0.013652,-0.00843,0.301657,3.016353552,0.250545398,-0.325074737
img__974.png,0.018369,-0.00598,0.2628,3.099661525,0.271227511,-0.294359202
img__975.png,0.033219,-0.024297,0.260275,-1.993678146,-2.374926244,0.100390775
img__976.png,0.022904,-0.025906,0.261231,-3.052939049,-0.278754294,0.306328233
img__977.png,-0.014353,-0.009036,0.262963,3.112667699,0.27182049,-0.09966456
img__978.png,-0.029665,0.002981,0.251406,0.008126117,2.081260867,0.427576892
img__979.png,-0.0012,0.01636,0.252636,-0.039204023,2.207943163,0.399764839
img__980.png,-0.016423,0.029743,0.250877,-0.065024657,2.156653826,0.329069361
img__981.png,0.007179,0.002696,0.253051,-0.011494467,2.229323495,0.467155631
img__982.png,0.009889,0.028131,0.246465,1.657447591,1.035286062,-0.512248281
img__983.png,0.001934,0.00079,0.248253,1.770149968,1.037442869,-0.447364911
img__984.png,0.034119,0.007278,0.245798,1.70122106,1.173829156,-0.53802893
img__985.png,-0.004713,-0.005778,0.24815,1.804049928,1.015979181,-0.420212924
img__986.png,-0.010756,-0.027337,0.280066,-0.95339783,2.10084599,1.662127072
img__987.png,0.010874,-0.003018,0.281376,-0.888910836,2.243798926,1.630383801
img__988.png,-0.03348,-0.003353,0.279585,-1.058301828,2.13062929,1.52568446
img__989.png,0.009138,0.00441,0.28142,-0.899876317,2.266161265,1.599673489
img__990.png,-0.013185,0.015125,0.345617,1.518605658,1.955235237,0.557251689
img__991.png,0.013544,-0.025603,0.344986,1.641412814,2.004916867,0.62878307
img__992.png,0.019341,0.025373,0.344726,1.569348526,2.00652316,0.45428633
img__993.png,0.005796,-0.014383,0.345852,1.607233982,1.990261132,0.609459331
img__994.png,0.01019,0.027128,0.311222,1.786147075,1.082087556,-0.455357467
img__995.png,0.003803,0.004075,0.312519,0.104936755,2.251768036,0.745338239
img__996.png,-0.017471,0.030157,0.310619,0.07339066,2.205995556,0.628525114
img__997.png,-0.004651,-0.007491,0.312444,1.909039869,1.056840974,-0.380348672
img__998.png,-0.012279,0.021754,0.323253,1.352691487,1.927413645,0.208387894
img__999.png,0.014389,-0.013553,0.323614,1.48084215,1.987071726,0.250097252
img__1000.png,0.020979,-0.027387,0.322376,2.561392189,0.04785796,-0.69983194
